,title,artist,lyrics
14625,Cold Shoulder,Adele,Even in the daylight when you think that
14626,Cold Shoulder,Adele,(I don't see you)
14627,Cold Shoulder,Adele,Try to look for things I hear but our eyes never find
14628,Cold Shoulder,Adele,Though I do know how you play
14630,Cold Shoulder,Adele,You grace me with your cold shoulder
14631,Cold Shoulder,Adele,Whenever you look at me I wish I was her
14632,Cold Shoulder,Adele,You shower me with words made of knives
14633,Cold Shoulder,Adele,Whenever you look at me I wish I was her
14635,Cold Shoulder,Adele,You grace me with your cold shoulder
14636,Cold Shoulder,Adele,Whenever you look at me I wish I was her
14637,Cold Shoulder,Adele,You shower me with words made of knives
14638,Cold Shoulder,Adele,Whenever you look at me I wish I was her
14639,Set Fire To the Rain,Adele,"I let it fall, my heart,"
14640,Set Fire To the Rain,Adele,And as it fell you rose to claim it
14641,Set Fire To the Rain,Adele,It was dark and I was over
14642,Set Fire To the Rain,Adele,Until you kissed my lips and you saved me
14644,Set Fire To the Rain,Adele,"My hands, they're strong"
14645,Set Fire To the Rain,Adele,But my knees were far too weak
14646,Set Fire To the Rain,Adele,To stand in your arms
14647,Set Fire To the Rain,Adele,Without falling to your feet
14649,Set Fire To the Rain,Adele,But there's a side to you
14650,Set Fire To the Rain,Adele,"That I never knew, never knew"
14651,Set Fire To the Rain,Adele,All the things you'd say
14652,Set Fire To the Rain,Adele,"They were never true, never true"
14653,Set Fire To the Rain,Adele,And the games you play
14654,Set Fire To the Rain,Adele,"You would always win, always win"
14656,Set Fire To the Rain,Adele,[Chorus]
14657,Set Fire To the Rain,Adele,But I set fire to the rain
14658,Set Fire To the Rain,Adele,Watched it pour as I touched your face
14659,Set Fire To the Rain,Adele,"Well, it burned while I cried"
14660,Set Fire To the Rain,Adele,"'Cause I heard it screaming Out your name, "
14661,Set Fire To the Rain,Adele,Your name
14663,Set Fire To the Rain,Adele,When I lay with you
14664,Set Fire To the Rain,Adele,I could stay there
14665,Set Fire To the Rain,Adele,Close my eyes
14666,Set Fire To the Rain,Adele,Feel you here forever
14667,Set Fire To the Rain,Adele,You and me together nothing gets better
14669,Set Fire To the Rain,Adele,'Cause there's a side to you
14670,Set Fire To the Rain,Adele,"That I never knew, never knew"
14671,Set Fire To the Rain,Adele,All the things you'd say
14672,Set Fire To the Rain,Adele,"They were never true, never true"
14673,Set Fire To the Rain,Adele,And the games you play
14674,Set Fire To the Rain,Adele,"You would always win, always win"
14676,Set Fire To the Rain,Adele,But I set fire to the rain
14677,Set Fire To the Rain,Adele,Watched it pour as I touched your face
14678,Set Fire To the Rain,Adele,"Well, it burned while I cried"
14679,Set Fire To the Rain,Adele,"'Cause I heard it screaming out your name, "
14680,Set Fire To the Rain,Adele,Your name
14682,Set Fire To the Rain,Adele,I set fire to the rain
14683,Set Fire To the Rain,Adele,And I threw us into the flames
14684,Set Fire To the Rain,Adele,"Well, it felt something died"
14685,Set Fire To the Rain,Adele,'Cause I knew that that was 
14686,Set Fire To the Rain,Adele,"The last time, the last time"
14688,Set Fire To the Rain,Adele,"Sometimes I wake up by the door,"
14689,Set Fire To the Rain,Adele,That heart you caught must be waiting for you
14690,Set Fire To the Rain,Adele,Even now when we're already over
14691,Set Fire To the Rain,Adele,I can't help myself from looking for you
14693,Set Fire To the Rain,Adele,I set fire to the rain
14694,Set Fire To the Rain,Adele,Watched it pour as I touched your face
14695,Set Fire To the Rain,Adele,"Well, it burned while I cried"
14696,Set Fire To the Rain,Adele,"'Cause I heard it screaming Out your name, "
14697,Set Fire To the Rain,Adele,Your name
14699,Set Fire To the Rain,Adele,"I set fire to the rain,"
14700,Set Fire To the Rain,Adele,And I threw us into the flames
14701,Set Fire To the Rain,Adele,"Well, it felt something died"
14702,Set Fire To the Rain,Adele,"'Cause I knew that, that was the last time"
14703,Set Fire To the Rain,Adele,The last time
14705,Set Fire To the Rain,Adele,Let it burn 
14706,Set Fire To the Rain,Adele,Let it burn
14707,Set Fire To the Rain,Adele,Let it burn
14708,Hello,Adele,"Hello, it's me"
14709,Hello,Adele,I was wondering if after all these years you'd like to meet
14710,Hello,Adele,To go over everything
14711,Hello,Adele,They say that time's supposed to heal ya
14712,Hello,Adele,But I ain't done much healing
14714,Hello,Adele,"Hello, can you hear me?"
14715,Hello,Adele,I'm in California dreaming about who we used to be
14716,Hello,Adele,When we were younger and free
14717,Hello,Adele,I've forgotten how it felt before the world fell at our feet
14719,Hello,Adele,There's such a difference between us
14720,Hello,Adele,And a million miles
14722,Hello,Adele,Hello from the other side
14723,Hello,Adele,I must've called a thousand times
14724,Hello,Adele,To tell you I'm sorry
14725,Hello,Adele,For everything that I've done
14726,Hello,Adele,But when I call you never
14727,Hello,Adele,Seem to be home
14729,Hello,Adele,Hello from the outside
14730,Hello,Adele,At least I can say that I've tried
14731,Hello,Adele,To tell you I'm sorry
14732,Hello,Adele,For breaking your heart
14733,Hello,Adele,"But it don't matter, it clearly"
14734,Hello,Adele,Doesn't tear you apart anymore
14736,Hello,Adele,"Hello, how are you?"
14737,Hello,Adele,"It's so typical of me to talk about myself, I'm sorry"
14738,Hello,Adele,I hope that you're well
14739,Hello,Adele,Did you ever make it out of that town
14740,Hello,Adele,Where nothing ever happened?
14742,Hello,Adele,It's no secret
14743,Hello,Adele,That the both of us
14744,Hello,Adele,Are running out of time
14746,Hello,Adele,So hello from the other side (other side)
14747,Hello,Adele,I must've called a thousand times (thousand times)
14748,Hello,Adele,To tell you I'm sorry
14749,Hello,Adele,For everything that I've done
14750,Hello,Adele,But when I call you never
14751,Hello,Adele,Seem to be home
14753,Hello,Adele,Hello from the outside (outside)
14754,Hello,Adele,At least I can say that I've tried (I've tried)
14755,Hello,Adele,To tell you I'm sorry
14756,Hello,Adele,For breaking your heart
14757,Hello,Adele,"But it don't matter, it clearly"
14758,Hello,Adele,Doesn't tear you apart anymore
14760,Hello,Adele,"Oh, anymore"
14761,Hello,Adele,"Oh, anymore"
14762,Hello,Adele,"Oh, anymore"
14763,Hello,Adele,Anymore
14765,Hello,Adele,Hello from the other side (other side)
14766,Hello,Adele,I must've called a thousand times (thousand times)
14767,Hello,Adele,To tell you I'm sorry
14768,Hello,Adele,For everything that I've done
14769,Hello,Adele,But when I call you never
14770,Hello,Adele,Seem to be home
14772,Hello,Adele,Hello from the outside (outside)
14773,Hello,Adele,At least I can say that I've tried (I've tried)
14774,Hello,Adele,To tell you I'm sorry
14775,Hello,Adele,For breaking your heart
14776,Hello,Adele,"But it don't matter, it clearly"
14777,Hello,Adele,Doesn't tear you apart anymore
14778,Painting Pictures,Adele,Painting pictures with my mind
14779,Painting Pictures,Adele,Making memories using my eyes
14780,Painting Pictures,Adele,Filling up my heart with golden stories
14781,Painting Pictures,Adele,"Who adds some spice to the rhythm of life, oh"
14783,Painting Pictures,Adele,Welcome sunrise with the morning glory
14784,Painting Pictures,Adele,I've changed my mind
14785,Painting Pictures,Adele,There is no simple
14786,Painting Pictures,Adele,"I thought of me, I want to see"
14787,Painting Pictures,Adele,I want to feel my heartbeat so
14788,Painting Pictures,Adele,"With the world that you feel, leave"
14790,Painting Pictures,Adele,I can feel the pressure pushing onto my heart
14791,Painting Pictures,Adele,And it's teasing me
14792,Painting Pictures,Adele,To scratch my itch and beat my drum
14793,Painting Pictures,Adele,So I can start to begin what's begun
14795,Painting Pictures,Adele,Painting pictures
14796,Painting Pictures,Adele,Filling up my heart with golden stories
14798,Painting Pictures,Adele,Painting pictures
14799,Painting Pictures,Adele,Filling up my heart with golden stories
14801,Painting Pictures,Adele,Running riots inside my soul
14802,Painting Pictures,Adele,Fire burning and it's lighting me up
14803,Painting Pictures,Adele,To scratch my itch and beat my drum
14804,Painting Pictures,Adele,So I can finish what has begun
14806,Painting Pictures,Adele,Painting pictures
14807,Painting Pictures,Adele,Filling up my heart with golden stories
14809,Painting Pictures,Adele,Painting pictures
14810,Painting Pictures,Adele,Filling up my heart with golden stories
14811,Water Under the Bridge,Adele,If you're not the one for me
14812,Water Under the Bridge,Adele,Then how come I can bring you to your knees
14813,Water Under the Bridge,Adele,If you're not the one for me
14814,Water Under the Bridge,Adele,Why do I hate the idea of being free?
14815,Water Under the Bridge,Adele,And if I'm not the one for you
14816,Water Under the Bridge,Adele,You've gotta stop holding me the way you do
14817,Water Under the Bridge,Adele,Oh honey if I'm not the one for you
14818,Water Under the Bridge,Adele,Why have we been through what we have been through
14820,Water Under the Bridge,Adele,It's so cold out here in your wilderness
14821,Water Under the Bridge,Adele,I want you to be my keeper
14822,Water Under the Bridge,Adele,But not if you are so reckless
14824,Water Under the Bridge,Adele,"If you're gonna let me down, let me down gently"
14825,Water Under the Bridge,Adele,Don't pretend that you don't want me
14826,Water Under the Bridge,Adele,Our love ain't water under the bridge
14827,Water Under the Bridge,Adele,"If you're gonna let me down, let me down gently"
14828,Water Under the Bridge,Adele,Don't pretend that you don't want me
14829,Water Under the Bridge,Adele,Our love ain't water under the bridge
14830,Water Under the Bridge,Adele,Say that our love ain't water under the bridge
14832,Water Under the Bridge,Adele,What are you waiting for?
14833,Water Under the Bridge,Adele,You never seem to make it through the door
14834,Water Under the Bridge,Adele,And who are you hiding from?
14835,Water Under the Bridge,Adele,It ain't no life to live like you're on the run
14836,Water Under the Bridge,Adele,Have I ever asked for much?
14837,Water Under the Bridge,Adele,The only thing that I want is your love
14839,Water Under the Bridge,Adele,"If you're gonna let me down, let me down gently"
14840,Water Under the Bridge,Adele,Don't pretend that you don't want me
14841,Water Under the Bridge,Adele,Our love ain't water under the bridge
14842,Water Under the Bridge,Adele,"If you're gonna let me down, let me down gently"
14843,Water Under the Bridge,Adele,Don't pretend that you don't want me
14844,Water Under the Bridge,Adele,Our love ain't water under the bridge
14845,Water Under the Bridge,Adele,Say that our love ain't water under the bridge
14847,Water Under the Bridge,Adele,It's so cold in your wilderness
14848,Water Under the Bridge,Adele,I want you to be my keeper
14849,Water Under the Bridge,Adele,But not if you are so reckless
14851,Water Under the Bridge,Adele,"If you're gonna let me down, let me down gently"
14852,Water Under the Bridge,Adele,Don't pretend that you don't want me
14853,Water Under the Bridge,Adele,Our love ain't water under the bridge
14854,Water Under the Bridge,Adele,"If you're gonna let me down, let me down gently"
14855,Water Under the Bridge,Adele,Don't pretend that you don't want me
14856,Water Under the Bridge,Adele,Our love ain't water under the bridge
14858,Water Under the Bridge,Adele,"Say it ain't so, say it ain't so"
14859,Water Under the Bridge,Adele,"Say it ain't so, say it ain't so"
14860,Water Under the Bridge,Adele,"Say it ain't so, say it ain't so"
14861,Water Under the Bridge,Adele,"Say it ain't so, say it ain't so"
14862,Water Under the Bridge,Adele,"Say it ain't so, say it ain't so"
